api_key,namespace,field,group,dataset_lane,market,adoption_priority,stockvision_use,raw_rows,raw_cols,overlap_cols,coverage,avg_rank_std,status,error
us_ratios:cash_per_share,us_ratios,cash_per_share,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:book_value_per_share,us_ratios,book_value_per_share,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:tangible_book_value_per_share,us_ratios,tangible_book_value_per_share,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:shareholders_equity_per_share,us_ratios,shareholders_equity_per_share,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:operating_cash_flow_per_share,us_ratios,operating_cash_flow_per_share,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:capex_per_share,us_ratios,capex_per_share,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:free_cash_flow_per_share,us_ratios,free_cash_flow_per_share,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:net_income_per_ebt,us_ratios,net_income_per_ebt,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:ebt_per_ebit,us_ratios,ebt_per_ebit,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:price_to_fair_value,us_ratios,price_to_fair_value,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:debt_to_market_cap,us_ratios,debt_to_market_cap,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:effective_tax_rate,us_ratios,effective_tax_rate,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:enterprise_value_multiple,us_ratios,enterprise_value_multiple,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_stock_rating:rating,us_stock_rating,rating,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,10955.0,0.0,,,context_only_or_not_stock_panel,
us_stock_rating:dcf_score,us_stock_rating,dcf_score,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,10955.0,0.0,,,context_only_or_not_stock_panel,
us_stock_rating:roe_score,us_stock_rating,roe_score,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,10955.0,0.0,,,context_only_or_not_stock_panel,
us_stock_rating:roa_score,us_stock_rating,roa_score,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,10955.0,0.0,,,context_only_or_not_stock_panel,
us_stock_rating:de_score,us_stock_rating,de_score,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,10955.0,0.0,,,context_only_or_not_stock_panel,
us_stock_rating:pe_score,us_stock_rating,pe_score,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,10955.0,0.0,,,context_only_or_not_stock_panel,
us_stock_rating:pb_score,us_stock_rating,pb_score,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,10955.0,0.0,,,context_only_or_not_stock_panel,
us_company_profile,us_company_profile,,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",17497.0,17.0,0.0,,,context_only_or_not_stock_panel,
